userId,ArtistID,prediction
1496,1,0.010456347
1499,1,-0.000273069
1500,1,0.009437638
1502,1,0.006811741
1503,1,0.009980784
1506,1,0.011779186
1508,1,0.012675089
1509,1,0.011292084
1511,1,0.011461045
1515,1,0.009037901
1516,1,0.008088425
1517,1,0.013998752
1532,1,0.013154773
1534,1,0.012438544
1541,1,0.007021088
1551,1,0.013180323
1555,1,0.012689101
1560,1,0.009358515
1567,1,0.012660254
1572,1,0.012908337
1576,1,0.007638412
1580,1,0.012086612
1583,1,0.012956141
1585,1,0.014425687
1586,1,0.007373021
1587,1,0.0123553
1589,1,0.009561267
1596,1,0.009905782
1606,1,0.013704513
1608,1,0.009293403
1615,1,0.008662891
1619,1,0.012611626
1623,1,0.013920453
1624,1,0.007237028
1634,1,-0.002360763
1637,1,0.014097656
1640,1,0.009226643
1647,1,0.011346481
1648,1,0.007340877
1649,1,0.012283595
1653,1,0.011621764
1657,1,0.008948888
1658,1,0.010734102
1660,1,0.010027764
1667,1,0.004811412
1670,1,0.007992818
1671,1,0.011758581
1672,1,0.010620362
1675,1,0.000461292
1680,1,0.011606928
1688,1,0.011090156
1690,1,0.011897046
1693,1,0.00272619
1704,1,0.006135074
1707,1,0.008971966
1708,1,0.011765998
1710,1,0.009948641
1712,1,0.012462446
1717,1,0.013633632
1719,1,0.00581611
1721,1,0.003809186
1722,1,0.009513464
1726,1,0.011037407
1731,1,-0.002493459
1749,1,0.013542146
1751,1,0.00671531
1757,1,0.009148344
1759,1,0.012813555
1762,1,0.011438792
1764,1,0.009762372
1772,1,0.013364119
1773,1,-0.001955258
1777,1,0.010082161
1780,1,0.01364105
1781,1,0.007465331
1785,1,0.014394367
1789,1,0.011325876
1790,1,0.010495909
1791,1,0.010861853
1792,1,0.012371784
1794,1,0.009118673
1795,1,0.011248402
1796,1,0.010626132
1798,1,0.008057105
1799,1,0.008693386
1806,1,0.011972872
1813,1,0.011901167
1814,1,0.010887403
1819,1,0.007396098
1821,1,0.011276424
1822,1,0.005324063
1825,1,0.009159883
1827,1,0.010591516
1830,1,0.014627615
1831,1,0.012382499
1838,1,0.011702535
1840,1,0.010583274
1841,1,0.007917816
1842,1,0.009785449
1854,1,0.008148591
1856,1,0.010275848
1858,1,0.010636022
1864,1,0.005601818
1872,1,0.011254171
1896,1,0.011237687
1897,1,0.010907184
1902,1,0.011237687
1905,1,0.010147273
1908,1,0.012051995
1911,1,0.012925646
1912,1,0.005039715
1917,1,0.00358418
1920,1,0.011991829
1921,1,0.01329159
1922,1,0.007889793
1924,1,0.014395191
1925,1,0.010391235
1929,1,0.014119909
1931,1,0.007123288
1946,1,0.012970977
1952,1,0.00999562
1958,1,0.008268924
1959,1,0.010611296
1961,1,0.015548245
1962,1,0.011315986
1969,1,0.011678633
1977,1,0.010209087
1979,1,0.010686298
1981,1,0.009624731
1982,1,0.010612945
1987,1,0.010686298
1992,1,0.01278718
1993,1,0.00575924
1997,1,0.011626709
1999,1,0.012477282
2000,1,0.012628934
2017,1,0.01008793
2022,1,0.011571488
2023,1,0.008601076
2034,1,0.011293733
2037,1,0.010532173
2040,1,0.010131613
2041,1,0.011695117
2042,1,0.012112162
2043,1,0.012382499
2047,1,0.010135734
2051,1,0.001861605
2052,1,0.013509178
2054,1,0.011325052
2055,1,0.010621187
2057,1,0.011868199
2059,1,0.012495414
2060,1,0.008459314
2062,1,0.014011115
2067,1,0.010167053
2068,1,0.012012434
2077,1,0.011452803
2087,1,0.011101694
2094,1,0.013763031
2095,1,0.006332882
2097,1,0.010539591
4,2,-0.009423817
7,2,-0.006659456
9,2,-0.009054577
14,2,-0.012339007
16,2,-0.012184882
28,2,-0.015573162
32,2,-0.009047159
33,2,-0.008710886
34,2,-0.008391097
36,2,-0.008494946
38,2,-0.011982954
39,2,-0.013995646
40,2,1.238000007
41,2,-0.008206476
42,2,-0.009914216
49,2,-0.013467335
52,2,-0.01109694
58,2,-0.012704952
62,2,-0.010477967
63,2,-0.010712864
64,2,-0.010041966
69,2,-0.009601844
70,2,-0.008595498
72,2,-0.015362992
75,2,-0.009147711
77,2,-0.010023834
79,2,-0.011279088
86,2,-0.009049631
95,2,-0.011464533
99,2,-0.011069742
101,2,-0.008329282
104,2,-0.004734128
105,2,-0.010599124
106,2,-0.010982377
115,2,-0.020470549
124,2,-0.010403789
133,2,-0.010325491
134,2,-0.01125189
136,2,-0.009623273
140,2,-0.009399091
146,2,-0.008462802
147,2,-0.007328705
151,2,-0.011934326
153,2,-0.010065044
158,2,-0.01028016
161,2,-0.006436922
168,2,-0.009104853
173,2,-0.00879413
176,2,-0.008527914
179,2,-0.009405685
184,2,-0.010592531
185,2,-0.014601432
187,2,-0.008808965
192,2,-0.017214141
194,2,-0.007886687
196,2,-0.007219087
198,2,-0.007621295
203,2,-0.011982129
206,2,-0.011969766
210,2,-0.009285352
212,2,-0.012760173
214,2,-0.009885369
218,2,-0.01107139
219,2,-0.007021279
225,2,-0.006600113
227,2,-0.007855368
229,2,-0.017795201
230,2,-0.007264417
232,2,-0.006873747
240,2,-0.010749129
241,2,-0.007366618
242,2,-0.010479616
243,2,-0.007527337
250,2,-0.008837812
254,2,-0.008968036
255,2,-0.010169717
259,2,-0.013069247
266,2,-0.011178536
268,2,-0.010640334
270,2,-0.022260709
273,2,-0.008296314
275,2,-0.012908529
282,2,-0.007819103
288,2,-0.008869132
289,2,-0.007429257
290,2,-0.016033889
291,2,-0.014718468
297,2,-0.007759761
302,2,-0.008618576
311,2,-0.010915617
313,2,-0.010389778
314,2,-0.011746409
315,2,-0.008509781
318,2,-0.007084742
319,2,-0.01043923
322,2,-0.007219911
324,2,-0.008473517
330,2,-0.008867483
333,2,-0.012577201
335,2,-0.007397113
341,2,-0.016496264
344,2,-0.020217521
346,2,-0.007248758
348,2,-0.013215955
351,2,-0.011037598
352,2,-0.010949409
360,2,-0.020036197
367,2,-0.007922952
369,2,-0.008634235
374,2,-0.022924188
377,2,-0.005915205
378,2,-0.009480687
380,2,-0.007271011
382,2,-0.010441703
386,2,-0.01295798
393,2,-0.011552722
394,2,-0.01563168
402,2,-0.00595559
407,2,-0.014378899
421,2,-0.00971888
426,2,-0.008260049
434,2,-0.015217933
443,2,-0.008840285
444,2,-0.014003888
450,2,-0.008355656
451,2,-0.006530057
452,2,-0.012987652
457,2,-0.01029005
462,2,-0.008571596
466,2,-0.00988372
471,2,-0.010966717
480,2,-0.00963234
482,2,-0.010939518
485,2,-0.012711545
488,2,-0.01034692
508,2,-0.016638027
510,2,-0.018325985
516,2,-0.007829818
519,2,-0.008919408
521,2,-0.007871028
529,2,-0.008828746
531,2,-0.00811499
533,2,-0.012944793
536,2,-0.011185954
541,2,-0.005450357
542,2,-0.0216269
552,2,-0.020657643
557,2,0.304078017
562,2,-0.009222713
563,2,-0.008897155
566,2,0.26247515
569,2,-0.010627971
570,2,-0.010554618
578,2,-0.009661187
580,2,-0.008241917
585,2,-0.009005125
586,2,-0.015181668
587,2,-0.008426537
592,2,-0.006291863
606,2,-0.007749046
608,2,-0.014019548
611,2,-0.014687149
618,2,-0.016376756
622,2,-0.008546046
624,2,-0.010466428
627,2,-0.008372964
628,2,-0.010421922
629,2,-0.007956744
632,2,-0.00710205
636,2,-0.009476566
637,2,-0.012659621
639,2,-0.012817867
641,2,-0.007128425
644,2,-0.010923859
646,2,-0.009329035
647,2,-0.008457033
656,2,-0.013332991
657,2,-0.008665555
658,2,-0.010304886
659,2,-0.006683358
665,2,-0.010461483
669,2,-0.008900451
674,2,-0.009418872
676,2,-0.01112249
678,2,-0.011307935
679,2,-0.009403212
680,2,-0.00693309
687,2,0.472092116
689,2,-0.012954684
692,2,-0.007628713
697,2,-0.00777542
699,2,-0.008360601
705,2,-0.008508957
707,2,-0.014862703
710,2,-0.011363981
713,2,-0.008583135
715,2,-0.009756794
719,2,-0.010577695
721,2,-0.010160651
725,2,-0.011469478
732,2,-0.007436675
736,2,-0.009140293
737,2,-0.009000179
742,2,-0.013593437
744,2,-0.011567558
749,2,-0.006568794
752,2,-0.012255763
758,2,-0.008743854
762,2,-0.012090924
764,2,-0.008313622
768,2,-0.018398515
771,2,-0.014262687
776,2,-0.011077984
777,2,-0.009831796
784,2,-0.00801279
785,2,-0.01034115
786,2,-0.009437829
793,2,-0.008466099
797,2,-0.021151337
798,2,-0.012637367
805,2,-0.012741216
819,2,-0.012236807
820,2,-0.019969437
823,2,-0.006840779
827,2,-0.013565415
828,2,-0.011882401
836,2,-0.011622779
841,2,-0.012765942
842,2,-0.010699677
846,2,0.325239758
848,2,-0.008981223
850,2,-0.007172931
854,2,-0.012377745
858,2,-0.010055978
861,2,-0.008850999
864,2,-0.009825202
865,2,-0.012329117
869,2,-0.021002982
877,2,-0.009451016
884,2,-0.009504589
887,2,-0.010636213
889,2,-0.01127167
891,2,-0.009521897
893,2,-0.011536238
896,2,-0.008657313
897,2,-0.013215955
900,2,-0.012493133
903,2,-0.006857263
915,2,-0.009337277
916,2,-0.008612806
920,2,-0.010210103
922,2,-0.011707671
924,2,-0.011577448
927,2,-0.008646598
928,2,-0.012651379
929,2,-0.013794542
930,2,-0.00706084
934,2,-0.010576871
935,2,1.080767652
948,2,-0.011026883
949,2,-0.009208702
950,2,-0.009638933
958,2,-0.012056307
963,2,-0.013415411
968,2,-0.009089193
977,2,-0.013498655
978,2,-0.008991113
979,2,-0.009132051
981,2,-0.009864764
984,2,-0.006947925
987,2,-0.00922024
989,2,-0.009923282
990,2,-0.008467747
993,2,-0.013408817
996,2,-0.013485467
997,2,-0.00864495
998,2,-0.012010152
999,2,-0.009870533
1004,2,-0.019389201
1005,2,-0.009902677
1011,2,-0.008617751
1012,2,-0.010395547
1015,2,-0.011704375
1019,2,-0.009924106
1021,2,-0.008805669
1027,2,-0.00721579
1029,2,-0.009411454
1034,2,-0.009840038
1037,2,-0.016798745
1041,2,-0.011100237
1044,2,-0.009180679
1047,2,-0.012540936
1049,2,-0.01280468
1052,2,-0.009572173
1054,2,-0.00626384
1055,2,-0.0119607
1056,2,-0.008359777
1057,2,-0.010112847
1060,2,-0.007866082
1063,2,-0.011725804
1064,2,-0.01365278
1067,2,-0.008692753
1069,2,-0.009155953
1078,2,-0.013877786
1081,2,-0.014214883
1085,2,-0.008460329
1086,2,-0.010287577
1097,2,-0.007098754
1098,2,-0.013294253
1100,2,-0.01239835
1104,2,-0.009742782
1108,2,-0.011659868
1118,2,-0.00880979
1120,2,-0.011814817
1125,2,0.467235929
1130,2,-0.01104584
1131,2,-0.012919243
1133,2,-0.009854873
1137,2,-0.011127436
1140,2,-0.010754898
1144,2,-0.012485715
1145,2,-0.009494698
1147,2,-0.012566486
1148,2,-0.011574151
1150,2,-0.006778965
1151,2,-0.010189498
1154,2,-0.010545552
1158,2,-0.00972465
1163,2,-0.015574811
1164,2,-0.008490825
1167,2,-0.015447884
1170,2,-0.00942629
1172,2,-0.009592778
1173,2,-0.00778119
1177,2,-0.008902924
1187,2,-0.011316177
1196,2,-0.008675445
1198,2,-0.008747975
1199,2,-0.009326562
1210,2,-0.004974794
1212,2,-0.00934387
1213,2,0.24742228
1221,2,-0.018457857
1224,2,-0.011943392
1230,2,-0.016362744
1231,2,-0.009312551
1236,2,-0.006027296
1237,2,-0.009529315
1239,2,-0.008958145
1240,2,-0.010149936
1246,2,-0.009925754
1290,2,-0.020447472
1296,2,-0.010290874
1299,2,-0.009180679
1302,2,-0.009614207
1310,2,-0.018866659
1311,2,-0.011701078
1312,2,-0.0129382
1315,2,-0.021792564
1316,2,-0.010144167
1324,2,-0.013693165
1325,2,-0.011142271
1331,2,-0.008699347
1332,2,-0.00699985
1335,2,-0.011524699
1337,2,-0.00788339
1339,2,-0.007104523
1340,2,-0.008975453
1345,2,-0.013323925
1347,2,-0.017509204
1351,2,-0.01244945
1357,2,-0.011504919
1358,2,-0.008368843
1362,2,-0.010651049
1364,2,-0.012093396
1365,2,-0.007497666
1371,2,-0.015627559
1372,2,-0.009222713
1379,2,-0.008443021
1381,2,-0.011159579
1384,2,-0.008068835
1393,2,0.603559756
1396,2,-0.010177135
1397,2,-0.022296973
1398,2,-0.011865917
1403,2,-0.008308677
1414,2,-0.008839461
1426,2,-0.013815971
1427,2,-0.008597146
1428,2,-0.00809933
1432,2,-0.022829405
1435,2,-0.010516705
1441,2,-0.009717232
1442,2,-0.008418295
1449,2,-0.010102133
1458,2,-0.013754156
1461,2,-0.011005454
1462,2,-0.008480934
1464,2,-0.010445824
1466,2,-0.00943618
1467,2,-0.010420273
1472,2,-0.011137326
1474,2,-0.009831796
1478,2,-0.006372635
1486,2,-0.012024988
1489,2,-0.009064467
1495,2,-0.015892951
1496,2,-0.010170541
1499,2,-0.020899957
1500,2,0.545361958
1502,2,-0.013815147
1503,2,-0.010646104
1506,2,-0.008847703
1508,2,-0.007951799
1509,2,-0.009334804
1511,2,-0.009165843
1515,2,-0.011588987
1516,2,-0.012538463
1517,2,-0.006628136
1532,2,-0.007472115
1534,2,-0.008188344
1541,2,-0.0136058
1551,2,0.401924407
1555,2,-0.007937788
1560,2,-0.011268374
1567,2,-0.007966635
1572,2,-0.007718551
1576,2,-0.012988476
1580,2,-0.008540277
1583,2,-0.007670747
1585,2,-0.006201201
1586,2,-0.013253868
1587,2,-0.008271588
1589,2,-0.011065621
1596,2,-0.010721106
1606,2,-0.006922375
1608,2,-0.011333485
1615,2,-0.011963997
1619,2,-0.008015262
1623,2,-0.006706435
1624,2,-0.01338986
1634,2,-0.022987652
1637,2,-0.006529232
1640,2,-0.011400245
1647,2,-0.009280407
1648,2,-0.013286011
1649,2,-0.008343293
1653,2,-0.009005125
1657,2,-0.011678
1658,2,-0.009892786
1660,2,-0.010599124
1667,2,-0.015815477
1670,2,-0.01263407
1671,2,-0.008868308
1672,2,-0.010006526
1675,2,-0.020165596
1680,2,-0.00901996
1688,2,-0.009536733
1690,2,-0.008729842
1693,2,-0.017900699
1704,2,-0.014491814
1707,2,-0.011654923
1708,2,-0.00886089
1710,2,-0.010678247
1712,2,-0.008164442
1717,2,-0.006993256
1719,2,-0.014810779
1721,2,-0.016817702
1722,2,-0.011113424
1726,2,-0.009589481
1731,2,-0.023120348
1749,2,-0.007084742
1751,2,-0.013911578
1757,2,-0.011478544
1759,2,-0.007813334
1762,2,-0.009188097
1764,2,-0.010864516
1772,2,-0.007262769
1773,2,-0.022582146
1777,2,-0.010544727
1780,2,-0.006985838
1781,2,-0.013161557
1785,2,-0.006232521
1789,2,-0.009301012
1790,2,-0.01013098
1791,2,-0.009765036
1792,2,-0.008255104
1794,2,-0.011508215
1795,2,-0.009378487
1796,2,-0.010000756
1798,2,-0.012569783
1799,2,-0.011933502
1806,2,-0.008654016
1813,2,-0.008725721
1814,2,-0.009739485
1819,2,-0.01323079
1821,2,-0.009350464
1822,2,-0.015302825
1825,2,-0.011467005
1827,2,0.480283258
1830,2,-0.005999273
1831,2,-0.008244389
1838,2,-0.008924353
1840,2,-0.010043615
1841,2,1.087402113
1842,2,-0.010841439
1854,2,-0.012478297
1856,2,-0.010351041
1858,2,-0.009990866
1864,2,-0.01502507
1872,2,-0.009372717
1896,2,-0.009389201
1897,2,-0.009719705
1902,2,-0.009389201
1905,2,-0.010479616
1908,2,-0.008574893
1911,2,-0.007701243
1912,2,-0.015587174
1917,2,-0.017042708
1920,2,-0.008635059
1921,2,-0.007335299
1922,2,-0.012737095
1924,2,-0.006231697
1925,2,-0.010235653
1929,2,-0.006506979
1931,2,-0.0135036
1946,2,-0.007655912
1952,2,-0.010631268
1958,2,-0.012357964
1959,2,-0.010015592
1961,2,-0.005078643
1962,2,-0.009310902
1969,2,-0.008948255
1977,2,-0.010417801
1979,2,-0.00994059
1981,2,-0.011002157
1982,2,-0.010013944
1987,2,-0.00994059
1992,2,-0.007839708
1993,2,-0.014867648
1997,2,-0.009000179
1999,2,-0.008149607
2000,2,-0.007997954
2017,2,-0.010538958
2022,2,-0.009055401
2023,2,-0.012025812
2034,2,-0.009333156
2037,2,-0.010094715
2040,2,-0.010495275
2041,2,-0.008931771
2042,2,-0.008514727
2043,2,-0.008244389
2047,2,-0.010491154
2051,2,-0.018765283
2052,2,-0.00711771
2054,2,-0.009301836
2055,2,0.257235745
2057,2,-0.008758689
2059,2,-0.008131474
2060,2,-0.012167574
2062,2,-0.006615773
2067,2,-0.010459835
2068,2,-0.008614455
2077,2,-0.009174085
2087,2,-0.009525194
2094,2,-0.006863857
2095,2,-0.014294006
2097,2,-0.010087297
4,3,0.006656243
7,3,0.009420605
9,3,0.007025484
14,3,0.003741053
16,3,0.003895178
28,3,0.000506898
32,3,0.007032902
33,3,0.007369175
34,3,0.007688964
36,3,0.007585115
38,3,0.004097107
39,3,0.928419981
40,3,0.007246369
41,3,0.007873584
42,3,0.006165845
49,3,0.002612725
52,3,0.00498312
58,3,0.003375109
62,3,0.005602093
63,3,0.005367197
64,3,0.006038094
69,3,0.006478216
70,3,0.007484562
72,3,0.000717069
75,3,0.006932349
77,3,0.006056227
79,3,0.004800972
86,3,0.007030429
95,3,0.004615528
99,3,0.005010319
101,3,0.007750779
104,3,0.011345932
105,3,0.005480936
106,3,0.005097684
115,3,-0.004390489
124,3,0.005676271
133,3,0.00575457
134,3,0.004828171
136,3,0.006456787
140,3,0.006680969
146,3,0.007617258
147,3,0.008751356
151,3,0.004145734
153,3,0.006015017
158,3,0.005799901
161,3,0.009643138
168,3,0.006975208
173,3,0.007285931
176,3,0.007552147
179,3,0.006674375
184,3,0.00548753
185,3,0.001478628
187,3,0.007271095
192,3,-0.001134081
194,3,0.008193373
196,3,0.008860974
198,3,0.008458765
203,3,0.004097931
206,3,0.004110294
210,3,0.006794708
212,3,0.003319888
214,3,0.006194692
218,3,0.00500867
219,3,0.009058782
225,3,0.009479947
227,3,0.008224693
229,3,-0.001715141
230,3,0.008815643
232,3,0.009206313
240,3,0.005330932
241,3,0.008713442
242,3,0.005600445
243,3,0.008552724
250,3,0.007242248
254,3,0.007112025
255,3,0.005910343
259,3,0.003010813
266,3,0.004901524
268,3,0.005439726
270,3,-0.006180648
273,3,0.007783747
275,3,0.003171532
282,3,0.008260957
288,3,0.007210929
289,3,0.008650803
290,3,4.62E-05
291,3,0.001361592
297,3,0.0083203
302,3,0.007461485
311,3,0.005164444
313,3,0.005690282
314,3,0.004333652
315,3,0.007570279
318,3,0.008995318
319,3,0.00564083
322,3,0.00886015
324,3,0.007606544
330,3,0.007212577
333,3,0.00350286
335,3,0.008682947
341,3,-0.000416204
344,3,-0.00413746
346,3,0.008831303
348,3,0.002864106
351,3,0.005042462
352,3,0.005130652
360,3,-0.003956136
367,3,0.008157108
369,3,0.007445825
374,3,-0.006844128
377,3,0.010164856
378,3,0.006599373
380,3,0.008809049
382,3,0.005638358
386,3,0.00312208
393,3,0.004527338
394,3,0.00044838
402,3,0.01012447
407,3,0.001701162
421,3,0.00636118
426,3,0.007820011
434,3,0.000862128
443,3,0.007239776
444,3,0.002076172
450,3,0.007724404
451,3,0.009550004
452,3,0.003092409
457,3,0.00579001
462,3,0.007508464
466,3,0.00619634
471,3,0.005113343
480,3,0.006447721
482,3,0.005140542
485,3,0.003368515
488,3,0.005733141
508,3,-0.000557966
510,3,-0.002245925
516,3,0.008250243
519,3,0.007160652
521,3,0.008209033
529,3,0.007251314
531,3,0.00796507
533,3,0.003135267
536,3,0.004894107
541,3,0.010629704
